time,temperature_2m,relative_humidity_2m,surface_pressure,cloud_cover,wind_speed_10m,shortwave_radiation,mesto
2026-04-14T08:00,10.6,77,975.2,7,1.3,265.0,Plzen
2026-04-14T09:00,12.4,65,975.6,13,1.9,438.0,Plzen
2026-04-14T10:00,14.4,59,975.9,13,2.0,612.0,Plzen
2026-04-14T11:00,16.0,54,976.0,67,3.6,634.0,Plzen
2026-04-14T12:00,14.9,54,976.7,100,7.6,378.0,Plzen
2026-04-14T13:00,15.3,54,976.9,100,7.6,345.0,Plzen
2026-04-14T14:00,15.2,54,977.1,100,9.2,252.0,Plzen
2026-04-14T15:00,15.1,55,977.4,77,9.8,237.0,Plzen
2026-04-14T16:00,14.6,59,977.9,100,11.0,149.0,Plzen
2026-04-14T17:00,13.8,63,978.1,100,10.0,80.0,Plzen
2026-04-14T18:00,10.9,77,979.5,100,11.7,11.0,Plzen
2026-04-15T05:00,8.1,88,981.9,100,4.6,7.0,Plzen
2026-04-15T06:00,8.8,83,982.6,100,6.2,43.0,Plzen
2026-04-15T07:00,9.4,79,982.9,100,7.8,94.0,Plzen
2026-04-15T08:00,10.4,74,983.0,98,8.9,166.0,Plzen
2026-04-15T09:00,11.6,69,983.1,100,8.6,286.0,Plzen
2026-04-15T10:00,12.6,65,982.6,100,7.1,336.0,Plzen
2026-04-15T11:00,13.7,62,982.0,100,5.4,422.0,Plzen
2026-04-15T12:00,12.7,66,982.1,100,6.1,370.0,Plzen
2026-04-15T13:00,13.8,62,981.6,100,4.3,355.0,Plzen
2026-04-15T14:00,14.2,61,981.1,100,2.8,301.0,Plzen
2026-04-15T15:00,14.5,60,980.6,100,2.2,254.0,Plzen
2026-04-15T16:00,14.4,60,980.5,100,2.5,157.0,Plzen
2026-04-15T17:00,14.1,62,980.3,100,4.2,96.0,Plzen
2026-04-15T18:00,12.6,71,980.0,100,9.3,26.0,Plzen
2026-04-16T05:00,10.1,85,980.0,100,2.8,6.0,Plzen
2026-04-16T06:00,10.8,83,980.6,100,3.1,41.0,Plzen
2026-04-16T07:00,11.6,80,980.8,100,3.2,110.0,Plzen
2026-04-16T08:00,12.6,78,981.0,100,4.6,190.0,Plzen
2026-04-16T09:00,14.1,70,981.2,83,6.1,303.0,Plzen
2026-04-16T10:00,15.9,60,981.0,45,8.8,532.0,Plzen
2026-04-16T11:00,16.6,53,980.8,61,10.1,624.0,Plzen
2026-04-16T12:00,17.2,52,980.8,37,10.7,632.0,Plzen
2026-04-16T13:00,17.6,47,980.8,35,11.2,569.0,Plzen
2026-04-16T14:00,18.5,40,980.4,80,10.8,505.0,Plzen
2026-04-16T15:00,18.1,41,980.4,83,10.8,360.0,Plzen
2026-04-16T16:00,17.4,44,980.5,100,10.5,251.0,Plzen
2026-04-16T17:00,16.2,53,980.3,100,5.7,125.0,Plzen
2026-04-16T18:00,14.8,61,980.3,100,6.1,26.0,Plzen
2026-01-01T08:00,-0.8,97,964.4,100,19.0,11.0,Liberec
2026-01-01T09:00,-0.6,94,963.6,100,20.3,41.0,Liberec
2026-01-01T10:00,-0.9,90,963.0,100,20.5,77.0,Liberec
2026-01-01T11:00,-1.1,85,962.2,99,20.1,126.0,Liberec
2026-01-01T12:00,-0.8,85,961.1,100,18.1,192.0,Liberec
2026-01-01T13:00,-0.9,86,959.9,100,17.3,142.0,Liberec
2026-01-01T14:00,-1.1,88,959.1,100,17.1,93.0,Liberec
2026-01-01T15:00,-1.0,90,958.2,100,20.3,16.0,Liberec
2026-01-02T08:00,-0.4,85,952.4,100,21.0,16.0,Liberec
2026-01-02T09:00,-0.4,85,952.1,99,20.2,76.0,Liberec
2026-01-02T10:00,0.2,84,952.1,100,20.5,114.0,Liberec
2026-01-02T11:00,0.3,83,951.8,99,17.3,125.0,Liberec
2026-01-02T12:00,0.5,77,952.1,22,21.5,179.0,Liberec
2026-01-02T13:00,-0.4,79,952.2,57,22.6,208.0,Liberec
2026-01-02T14:00,-0.6,80,952.4,63,17.5,117.0,Liberec
2026-01-02T15:00,-1.5,79,952.8,98,15.1,37.0,Liberec
2026-01-03T08:00,-5.5,88,958.3,88,9.2,31.0,Liberec
2026-01-03T09:00,-3.5,89,958.8,44,14.1,113.0,Liberec
2026-01-03T10:00,-1.8,84,959.0,98,18.0,191.0,Liberec
2026-01-03T11:00,-1.7,86,959.2,86,17.7,156.0,Liberec
2026-01-03T12:00,-1.0,86,958.9,45,23.9,180.0,Liberec
2026-01-03T13:00,-1.5,85,958.9,99,22.2,190.0,Liberec
2026-01-03T14:00,-1.8,87,959.3,100,20.7,81.0,Liberec
2026-01-03T15:00,-2.4,89,959.2,100,18.2,20.0,Liberec
2026-01-04T08:00,-3.6,85,964.6,73,11.9,21.0,Liberec
2026-01-04T09:00,-3.2,85,965.3,58,13.1,88.0,Liberec
2026-01-04T10:00,-2.7,84,965.4,74,14.3,178.0,Liberec
2026-01-04T11:00,-2.3,84,965.8,100,16.8,196.0,Liberec
2026-01-04T12:00,-2.5,76,965.8,70,9.2,118.0,Liberec
2026-01-04T13:00,-2.2,76,965.5,51,10.0,185.0,Liberec
2026-01-04T14:00,-2.1,86,965.8,96,15.8,115.0,Liberec
2026-01-04T15:00,-2.2,86,966.1,46,15.9,29.0,Liberec
2026-01-05T08:00,-4.8,85,971.0,52,8.2,22.0,Liberec
2026-01-05T09:00,-5.2,84,971.5,27,9.1,113.0,Liberec
2026-01-05T10:00,-5.0,82,971.5,13,8.6,206.0,Liberec
2026-01-05T11:00,-4.7,80,971.3,44,8.5,276.0,Liberec
2026-01-05T12:00,-4.2,78,971.1,11,8.7,271.0,Liberec
2026-01-05T13:00,-4.5,79,970.5,38,7.4,233.0,Liberec
2026-01-05T14:00,-4.8,83,970.5,34,5.8,130.0,Liberec
2026-01-05T15:00,-5.8,87,970.3,0,6.0,40.0,Liberec
2026-01-06T08:00,-10.4,83,971.4,0,5.1,33.0,Liberec
2026-01-06T09:00,-9.3,81,971.9,0,4.3,136.0,Liberec
2026-01-06T10:00,-7.3,77,972.2,0,4.4,227.0,Liberec
2026-01-06T11:00,-6.2,75,972.3,27,4.2,276.0,Liberec
2026-01-06T12:00,-5.7,77,972.4,83,5.9,271.0,Liberec
2026-01-06T13:00,-5.5,78,972.2,100,3.9,163.0,Liberec
2026-01-06T14:00,-5.3,79,972.3,100,3.3,90.0,Liberec
2026-01-06T15:00,-5.9,85,972.5,100,2.1,25.0,Liberec
2026-01-07T08:00,-6.2,90,973.9,95,4.4,18.0,Liberec
2026-01-07T09:00,-5.8,84,973.9,55,5.4,87.0,Liberec
2026-01-07T10:00,-5.5,81,973.4,64,6.9,181.0,Liberec
2026-01-07T11:00,-5.2,78,972.8,100,8.7,237.0,Liberec
2026-01-07T12:00,-5.2,79,972.5,100,9.9,210.0,Liberec
2026-01-07T13:00,-5.4,81,971.8,100,10.5,121.0,Liberec
2026-01-07T14:00,-5.6,82,971.3,100,9.5,70.0,Liberec
2026-01-07T15:00,-5.8,83,971.0,100,9.1,27.0,Liberec
2026-01-08T08:00,-11.8,87,967.7,44,9.1,33.0,Liberec
2026-01-08T09:00,-10.3,86,967.9,92,10.7,129.0,Liberec
2026-01-08T10:00,-8.7,82,968.0,97,9.0,171.0,Liberec
2026-01-08T11:00,-8.2,83,967.9,100,8.9,126.0,Liberec
2026-01-08T12:00,-8.0,84,967.5,100,8.7,120.0,Liberec
2026-01-08T13:00,-7.4,83,967.4,100,7.7,122.0,Liberec
2026-01-08T14:00,-7.1,84,967.6,100,6.8,76.0,Liberec
2026-01-08T15:00,-7.3,86,967.5,100,6.8,26.0,Liberec
2026-01-09T08:00,-6.1,89,960.2,100,21.7,7.0,Liberec
2026-01-09T09:00,-6.0,83,960.0,100,21.9,34.0,Liberec
2026-01-09T10:00,-5.6,81,958.9,100,23.7,52.0,Liberec
2026-01-09T11:00,-5.3,79,958.3,100,25.6,82.0,Liberec
2026-01-09T12:00,-5.3,80,957.6,100,24.3,121.0,Liberec
2026-01-09T13:00,-5.0,81,956.9,100,22.7,77.0,Liberec
2026-01-09T14:00,-5.0,84,956.8,100,22.7,44.0,Liberec
2026-01-09T15:00,-5.0,88,956.5,100,21.1,9.0,Liberec
2026-01-10T08:00,-6.1,84,960.2,100,6.7,6.0,Liberec
2026-01-10T09:00,-5.9,82,961.1,100,7.4,34.0,Liberec
2026-01-10T10:00,-5.6,74,962.0,59,6.9,81.0,Liberec
2026-01-10T11:00,-5.0,67,962.5,100,4.8,247.0,Liberec
2026-01-10T12:00,-4.6,64,963.0,41,4.3,213.0,Liberec
2026-01-10T13:00,-4.8,60,963.8,48,5.0,211.0,Liberec
2026-01-10T14:00,-5.7,66,965.1,91,10.0,163.0,Liberec
2026-01-10T15:00,-7.1,77,966.2,63,10.9,53.0,Liberec
2026-01-10T16:00,-9.8,84,967.3,9,11.2,1.0,Liberec
2026-01-11T08:00,-8.2,88,976.2,29,15.5,23.0,Liberec
2026-01-11T09:00,-8.5,82,976.9,52,15.2,119.0,Liberec
2026-01-11T10:00,-8.3,78,977.3,70,13.1,213.0,Liberec
2026-01-11T11:00,-7.9,74,977.2,54,14.5,259.0,Liberec
2026-01-11T12:00,-7.0,79,977.1,29,17.4,270.0,Liberec
2026-01-11T13:00,-6.9,77,977.3,27,15.9,250.0,Liberec
2026-01-11T14:00,-7.4,78,977.6,13,18.0,165.0,Liberec
2026-01-11T15:00,-8.2,84,978.0,18,18.0,61.0,Liberec
2026-01-11T16:00,-8.8,87,978.1,13,17.0,1.0,Liberec
2026-01-12T08:00,-11.8,68,975.4,100,7.0,29.0,Liberec
2026-01-12T09:00,-9.2,64,975.8,100,9.8,92.0,Liberec
2026-01-12T10:00,-8.7,70,976.0,100,13.2,125.0,Liberec
2026-01-12T11:00,-8.0,75,975.9,100,12.4,132.0,Liberec
2026-01-12T12:00,-7.5,75,975.4,100,13.8,111.0,Liberec
2026-01-12T13:00,-6.8,73,975.0,100,12.6,137.0,Liberec
2026-01-12T14:00,-6.3,74,974.2,100,12.1,85.0,Liberec
2026-01-12T15:00,-5.9,76,973.6,100,14.4,25.0,Liberec
2026-01-13T08:00,-0.6,93,971.3,100,5.8,7.0,Liberec
2026-01-13T09:00,0.9,95,972.4,100,7.8,36.0,Liberec
2026-01-13T10:00,2.1,95,972.8,100,5.2,52.0,Liberec
2026-01-13T11:00,3.0,93,973.1,100,4.5,118.0,Liberec
2026-01-13T12:00,3.0,94,973.3,100,2.4,109.0,Liberec
2026-01-13T13:00,3.1,92,973.3,100,2.4,130.0,Liberec
2026-01-13T14:00,2.8,93,973.5,100,3.2,91.0,Liberec
2026-01-13T15:00,2.1,96,973.7,100,5.0,27.0,Liberec
2026-01-13T16:00,1.7,99,973.6,100,8.2,1.0,Liberec
2026-01-14T08:00,1.3,99,973.1,100,16.3,13.0,Liberec
2026-01-14T09:00,1.5,99,973.4,100,16.8,49.0,Liberec
2026-01-14T10:00,1.8,97,973.6,100,14.0,77.0,Liberec
2026-01-14T11:00,2.0,96,973.5,100,13.2,107.0,Liberec
2026-01-14T12:00,2.0,96,973.2,100,13.4,144.0,Liberec
2026-01-14T13:00,1.9,96,972.7,100,13.1,67.0,Liberec
2026-01-14T14:00,1.9,96,972.9,100,11.2,44.0,Liberec
2026-01-14T15:00,1.8,96,973.1,100,9.4,18.0,Liberec
2026-01-14T16:00,1.7,97,973.5,100,7.6,1.0,Liberec
2026-01-15T08:00,2.8,97,975.3,100,12.9,9.0,Liberec
2026-01-15T09:00,3.2,94,975.5,100,12.3,27.0,Liberec
2026-01-15T10:00,3.4,93,975.6,100,12.2,54.0,Liberec
2026-01-15T11:00,3.7,92,975.7,100,12.0,89.0,Liberec
2026-01-15T12:00,3.8,93,975.4,100,12.3,196.0,Liberec
2026-01-15T13:00,3.8,92,975.0,100,11.3,154.0,Liberec
2026-01-15T14:00,3.2,93,975.1,100,10.6,108.0,Liberec
2026-01-15T15:00,2.9,94,975.3,100,10.9,39.0,Liberec
2026-01-15T16:00,2.8,95,975.2,44,11.7,1.0,Liberec
2026-01-16T08:00,0.8,100,978.3,100,19.4,18.0,Liberec
2026-01-16T09:00,0.8,100,978.9,100,20.2,53.0,Liberec
2026-01-16T10:00,1.0,98,979.7,100,17.4,83.0,Liberec
2026-01-16T11:00,1.4,97,979.6,100,17.6,123.0,Liberec
2026-01-16T12:00,1.5,97,979.4,100,18.5,135.0,Liberec
2026-01-16T13:00,1.9,95,979.0,91,18.2,161.0,Liberec
2026-01-16T14:00,1.6,96,979.1,100,17.9,117.0,Liberec
2026-01-16T15:00,1.0,100,979.7,100,18.1,42.0,Liberec
2026-01-16T16:00,0.6,100,980.2,100,18.7,2.0,Liberec
2026-01-17T08:00,2.4,99,981.8,100,23.1,12.0,Liberec
2026-01-17T09:00,2.6,98,982.2,100,23.6,37.0,Liberec
2026-01-17T10:00,2.7,98,982.3,100,24.2,56.0,Liberec
2026-01-17T11:00,2.8,97,982.0,100,23.6,79.0,Liberec
2026-01-17T12:00,3.0,94,982.2,100,22.8,97.0,Liberec
2026-01-17T13:00,3.2,93,982.1,100,23.2,121.0,Liberec
2026-01-17T14:00,3.0,93,982.3,100,25.0,60.0,Liberec
2026-01-17T15:00,2.9,92,982.4,100,25.6,32.0,Liberec
2026-01-17T16:00,2.8,92,982.7,100,26.6,2.0,Liberec
2026-01-18T08:00,-0.7,71,986.0,0,28.4,48.0,Liberec
2026-01-18T09:00,-0.2,68,986.2,0,28.9,162.0,Liberec
2026-01-18T10:00,0.7,66,986.2,0,27.5,259.0,Liberec
2026-01-18T11:00,1.6,62,985.9,0,26.3,316.0,Liberec
2026-01-18T12:00,3.1,61,985.2,0,23.5,324.0,Liberec
2026-01-18T13:00,2.6,59,984.8,0,26.1,283.0,Liberec
2026-01-18T14:00,2.0,61,984.8,0,26.2,199.0,Liberec
2026-01-18T15:00,0.9,66,984.8,0,26.8,87.0,Liberec
2026-01-18T16:00,-0.1,69,984.8,0,27.6,5.0,Liberec
2026-01-19T08:00,-3.1,73,985.6,5,28.4,50.0,Liberec
2026-01-19T09:00,-2.7,72,986.0,3,28.3,161.0,Liberec
2026-01-19T10:00,-2.1,70,986.0,14,28.0,258.0,Liberec
2026-01-19T11:00,-1.5,68,985.5,41,27.3,316.0,Liberec
2026-01-19T12:00,-0.2,70,985.2,19,27.5,320.0,Liberec
2026-01-19T13:00,-0.6,70,984.9,39,27.0,284.0,Liberec
2026-01-19T14:00,-1.1,72,984.9,27,26.4,200.0,Liberec
2026-01-19T15:00,-1.8,72,984.9,30,27.7,89.0,Liberec
2026-01-19T16:00,-2.8,75,985.2,9,27.0,6.0,Liberec
2026-01-20T08:00,-5.6,81,983.0,5,27.8,51.0,Liberec
2026-01-20T09:00,-4.6,77,982.8,9,27.5,163.0,Liberec
2026-01-20T10:00,-3.6,73,982.4,10,26.5,256.0,Liberec
2026-01-20T11:00,-2.9,72,981.7,3,26.6,315.0,Liberec
2026-01-20T12:00,-1.9,73,981.4,13,26.3,327.0,Liberec
2026-01-20T13:00,-1.6,66,980.9,5,25.9,281.0,Liberec
2026-01-20T14:00,-1.9,68,980.3,2,24.3,204.0,Liberec
2026-01-20T15:00,-2.7,72,980.0,2,24.3,93.0,Liberec
2026-01-20T16:00,-3.6,78,979.7,1,24.3,7.0,Liberec
2026-01-21T08:00,-6.3,84,972.6,84,25.6,44.0,Liberec
2026-01-21T09:00,-5.5,80,972.0,39,26.0,122.0,Liberec
2026-01-21T10:00,-4.2,75,971.3,33,23.4,248.0,Liberec
2026-01-21T11:00,-3.1,73,970.2,4,21.4,314.0,Liberec
2026-01-21T12:00,-2.1,75,969.2,5,22.0,334.0,Liberec
2026-01-21T13:00,-1.9,73,968.5,2,20.3,285.0,Liberec
2026-01-21T14:00,-2.0,72,967.7,1,19.5,209.0,Liberec
2026-01-21T15:00,-2.6,74,966.9,0,19.0,99.0,Liberec
2026-01-21T16:00,-3.4,78,966.6,0,19.7,8.0,Liberec
2026-01-22T08:00,-4.3,72,960.2,0,12.9,55.0,Liberec
2026-01-22T09:00,-2.9,68,960.2,0,15.3,170.0,Liberec
2026-01-22T10:00,-2.1,68,960.1,0,16.8,266.0,Liberec
2026-01-22T11:00,-1.5,67,959.7,0,16.0,324.0,Liberec
2026-01-22T12:00,-1.0,72,959.5,14,16.3,335.0,Liberec
2026-01-22T13:00,-1.2,71,959.3,4,14.8,292.0,Liberec
2026-01-22T14:00,-1.3,70,959.2,2,13.0,211.0,Liberec
2026-01-22T15:00,-2.4,75,959.1,2,10.5,99.0,Liberec
2026-01-22T16:00,-4.3,82,959.1,7,8.3,9.0,Liberec
2026-01-23T08:00,-5.0,93,961.2,100,9.2,16.0,Liberec
2026-01-23T09:00,-4.6,91,961.3,100,10.1,51.0,Liberec
2026-01-23T10:00,-3.7,89,961.2,100,11.9,90.0,Liberec
2026-01-23T11:00,-2.8,87,961.0,100,11.5,119.0,Liberec
2026-01-23T12:00,-3.3,91,961.0,100,9.9,113.0,Liberec
2026-01-23T13:00,-3.1,91,960.8,100,8.3,88.0,Liberec
2026-01-23T14:00,-3.0,91,960.8,100,7.4,57.0,Liberec
2026-01-23T15:00,-3.1,93,960.7,100,6.2,25.0,Liberec
2026-01-23T16:00,-3.0,95,960.8,100,5.7,3.0,Liberec
2026-01-24T08:00,-0.3,95,962.7,100,9.0,13.0,Liberec
2026-01-24T09:00,0.0,94,963.2,100,10.1,37.0,Liberec
2026-01-24T10:00,0.3,94,963.6,100,9.4,67.0,Liberec
2026-01-24T11:00,0.4,95,963.8,100,9.5,84.0,Liberec
2026-01-24T12:00,0.4,95,963.4,100,9.2,85.0,Liberec
2026-01-24T13:00,0.4,95,963.4,100,9.8,71.0,Liberec
2026-01-24T14:00,0.5,94,963.3,100,10.9,58.0,Liberec
2026-01-24T15:00,0.3,95,963.7,100,8.1,28.0,Liberec
2026-01-24T16:00,0.0,96,963.6,100,7.5,3.0,Liberec
2026-01-25T08:00,1.4,96,961.2,100,15.8,22.0,Liberec
2026-01-25T09:00,1.8,94,960.8,100,17.2,43.0,Liberec
2026-01-25T10:00,2.1,94,960.9,100,16.2,80.0,Liberec
2026-01-25T11:00,2.1,95,960.3,100,16.1,84.0,Liberec
2026-01-25T12:00,2.2,96,959.4,100,16.2,83.0,Liberec
2026-01-25T13:00,2.3,96,958.9,100,17.4,86.0,Liberec
2026-01-25T14:00,2.2,97,958.1,100,20.5,41.0,Liberec
2026-01-25T15:00,2.4,97,957.5,100,19.2,23.0,Liberec
2026-01-25T16:00,3.0,95,956.9,100,22.2,4.0,Liberec
2026-01-26T08:00,0.1,98,954.6,100,13.6,18.0,Liberec
2026-01-26T09:00,0.4,95,955.1,100,14.3,69.0,Liberec
2026-01-26T10:00,0.9,94,955.2,100,16.1,91.0,Liberec
2026-01-26T11:00,1.6,86,955.5,100,19.3,113.0,Liberec
2026-01-26T12:00,1.6,81,956.3,100,18.9,121.0,Liberec
2026-01-26T13:00,1.8,79,956.4,100,17.8,97.0,Liberec
2026-01-26T14:00,1.9,80,956.5,100,14.3,57.0,Liberec
2026-01-26T15:00,1.4,86,956.9,100,11.0,37.0,Liberec
2026-01-26T16:00,0.6,94,957.1,100,9.4,7.0,Liberec
2026-01-27T08:00,-1.5,95,960.9,100,6.0,10.0,Liberec
2026-01-27T09:00,-1.4,95,960.7,100,5.2,30.0,Liberec
2026-01-27T10:00,-1.1,93,960.7,100,5.5,61.0,Liberec
2026-01-27T11:00,-1.0,93,960.3,100,7.7,67.0,Liberec
2026-01-27T12:00,-1.1,93,960.1,100,10.2,79.0,Liberec
2026-01-27T13:00,-1.1,92,959.9,100,9.7,61.0,Liberec
2026-01-27T14:00,-0.8,91,959.7,100,7.6,54.0,Liberec
2026-01-27T15:00,-0.8,90,959.3,100,5.1,27.0,Liberec
2026-01-27T16:00,-1.3,94,958.9,100,5.8,4.0,Liberec
2026-01-28T07:00,-0.9,95,955.4,100,7.8,1.0,Liberec
2026-01-28T08:00,-0.3,91,955.3,100,6.7,33.0,Liberec
2026-01-28T09:00,0.5,87,955.6,100,5.6,136.0,Liberec
2026-01-28T10:00,1.1,81,955.6,100,6.3,172.0,Liberec
2026-01-28T11:00,1.8,76,955.1,100,4.2,200.0,Liberec
2026-01-28T12:00,2.7,71,954.6,100,8.3,204.0,Liberec
2026-01-28T13:00,2.5,73,954.0,100,5.5,186.0,Liberec
2026-01-28T14:00,2.2,77,953.9,100,2.9,113.0,Liberec
2026-01-28T15:00,1.3,81,954.2,100,2.1,59.0,Liberec
2026-01-28T16:00,0.1,86,954.4,100,4.3,7.0,Liberec
2026-01-29T07:00,-0.7,92,956.1,100,5.4,1.0,Liberec
2026-01-29T08:00,-0.6,92,956.7,100,3.8,11.0,Liberec
2026-01-29T09:00,-0.2,90,957.1,100,3.1,27.0,Liberec
2026-01-29T10:00,0.4,87,957.6,100,2.1,47.0,Liberec
2026-01-29T11:00,0.8,87,957.4,100,2.0,64.0,Liberec
2026-01-29T12:00,0.9,91,957.5,100,1.5,75.0,Liberec
2026-01-29T13:00,0.9,91,957.3,100,1.5,55.0,Liberec
2026-01-29T14:00,0.9,92,957.7,100,1.0,42.0,Liberec
2026-01-29T15:00,0.7,93,958.1,100,1.5,24.0,Liberec
2026-01-29T16:00,0.2,97,958.4,100,2.3,4.0,Liberec
2026-01-30T07:00,-0.8,93,960.2,100,3.4,1.0,Liberec
2026-01-30T08:00,-0.3,87,960.5,100,5.7,27.0,Liberec
2026-01-30T09:00,0.2,85,960.8,100,7.5,81.0,Liberec
2026-01-30T10:00,0.3,85,960.8,100,9.7,96.0,Liberec
2026-01-30T11:00,0.5,85,960.6,100,10.6,121.0,Liberec
2026-01-30T12:00,0.7,84,960.7,100,9.6,149.0,Liberec
2026-01-30T13:00,0.6,85,960.6,100,8.1,157.0,Liberec
2026-01-30T14:00,0.2,87,961.0,100,7.0,90.0,Liberec
2026-01-30T15:00,-0.3,89,961.2,100,4.1,35.0,Liberec
2026-01-30T16:00,-0.7,92,961.3,100,3.7,7.0,Liberec
2026-01-31T07:00,-1.6,90,963.9,100,1.6,1.0,Liberec
2026-01-31T08:00,-1.2,87,964.4,100,1.4,32.0,Liberec
2026-01-31T09:00,-0.8,84,965.0,98,2.1,97.0,Liberec
2026-01-31T10:00,-0.6,83,965.3,100,2.0,141.0,Liberec
2026-01-31T11:00,-0.4,82,965.6,100,3.2,153.0,Liberec
2026-01-31T12:00,-0.1,81,965.6,100,4.3,112.0,Liberec
2026-01-31T13:00,0.3,79,965.4,100,1.3,221.0,Liberec
2026-01-31T14:00,0.2,81,965.6,100,0.9,181.0,Liberec
2026-01-31T15:00,-1.0,87,966.4,100,2.6,87.0,Liberec
2026-01-31T16:00,-2.2,91,967.3,100,4.8,13.0,Liberec
2026-02-01T07:00,-4.4,91,970.5,100,2.1,1.0,Liberec
2026-02-01T08:00,-4.1,91,970.6,100,2.1,23.0,Liberec
2026-02-01T09:00,-3.6,92,971.0,100,4.9,74.0,Liberec
2026-02-01T10:00,-3.2,90,971.0,100,5.0,116.0,Liberec
2026-02-01T11:00,-3.0,87,971.2,100,4.4,135.0,Liberec
2026-02-01T12:00,-3.3,89,970.6,100,1.2,148.0,Liberec
2026-02-01T13:00,-2.8,88,970.2,100,2.0,142.0,Liberec
2026-02-01T14:00,-2.7,87,970.0,100,0.6,112.0,Liberec
2026-02-01T15:00,-2.9,89,970.0,100,2.7,60.0,Liberec
2026-02-01T16:00,-3.4,92,970.1,100,3.4,11.0,Liberec
2026-02-02T07:00,-6.3,93,966.9,100,10.7,3.0,Liberec
2026-02-02T08:00,-3.9,89,967.2,100,14.7,53.0,Liberec
2026-02-02T09:00,-3.4,90,967.4,100,14.9,81.0,Liberec
2026-02-02T10:00,-2.9,90,967.6,100,14.3,119.0,Liberec
2026-02-02T11:00,-2.2,90,967.3,100,13.5,174.0,Liberec
2026-02-02T12:00,-2.3,92,966.8,100,11.4,147.0,Liberec
2026-02-02T13:00,-1.6,91,966.2,100,12.7,120.0,Liberec
2026-02-02T14:00,-0.7,89,965.9,100,13.4,125.0,Liberec
2026-02-02T15:00,-0.4,88,965.7,100,12.9,55.0,Liberec
2026-02-02T16:00,-0.6,89,966.1,100,15.9,11.0,Liberec
2026-02-03T07:00,-2.4,93,966.2,100,23.9,1.0,Liberec
2026-02-03T08:00,-2.5,93,965.9,100,22.7,29.0,Liberec
2026-02-03T09:00,-2.0,90,966.0,100,22.5,71.0,Liberec
2026-02-03T10:00,-1.7,89,965.9,100,25.3,121.0,Liberec
2026-02-03T11:00,-1.6,88,965.4,100,26.2,142.0,Liberec
2026-02-03T12:00,-1.7,88,965.3,100,23.5,164.0,Liberec
2026-02-03T13:00,-1.7,87,964.9,100,24.6,125.0,Liberec
2026-02-03T14:00,-1.5,87,964.5,100,19.9,89.0,Liberec
2026-02-03T15:00,-1.3,87,964.0,100,20.7,48.0,Liberec
2026-02-03T16:00,-1.2,87,964.4,100,22.0,11.0,Liberec
2026-02-04T07:00,-1.6,97,964.4,100,14.4,3.0,Liberec
2026-02-04T08:00,-1.2,96,964.9,100,16.5,39.0,Liberec
2026-02-04T09:00,-0.4,96,964.4,100,16.6,81.0,Liberec
2026-02-04T10:00,0.5,93,964.1,100,14.9,134.0,Liberec
2026-02-04T11:00,1.3,92,963.4,100,12.7,184.0,Liberec
2026-02-04T12:00,1.8,90,962.8,100,10.1,225.0,Liberec
2026-02-04T13:00,2.0,88,962.2,100,10.3,226.0,Liberec
2026-02-04T14:00,2.3,87,961.2,100,3.6,189.0,Liberec
2026-02-04T15:00,1.5,88,960.4,100,1.9,95.0,Liberec
2026-02-04T16:00,0.3,92,960.4,100,4.3,22.0,Liberec
2026-02-05T07:00,3.0,95,954.1,100,22.0,3.0,Liberec
2026-02-05T08:00,3.3,94,954.2,99,22.4,53.0,Liberec
2026-02-05T09:00,4.2,92,954.5,100,21.4,176.0,Liberec
2026-02-05T10:00,4.9,90,954.7,100,20.9,223.0,Liberec
2026-02-05T11:00,4.0,96,954.6,100,17.3,82.0,Liberec
2026-02-05T12:00,3.9,98,954.2,100,13.1,204.0,Liberec
2026-02-05T13:00,4.7,95,953.9,100,13.7,105.0,Liberec
2026-02-05T14:00,4.8,94,953.5,100,14.8,107.0,Liberec
2026-02-05T15:00,3.9,97,953.3,100,13.6,54.0,Liberec
2026-02-05T16:00,3.4,97,953.2,100,13.8,9.0,Liberec
2026-02-06T07:00,3.2,98,950.9,100,12.7,1.0,Liberec
2026-02-06T08:00,3.7,98,951.3,100,12.2,18.0,Liberec
2026-02-06T09:00,4.0,98,951.7,100,12.3,40.0,Liberec
2026-02-06T10:00,4.4,99,952.2,100,12.6,85.0,Liberec
2026-02-06T11:00,4.3,99,952.4,100,10.6,76.0,Liberec
2026-02-06T12:00,3.8,100,952.4,100,6.5,82.0,Liberec
2026-02-06T13:00,4.1,99,952.5,100,6.4,74.0,Liberec
2026-02-06T14:00,3.9,99,952.8,100,4.6,57.0,Liberec
2026-02-06T15:00,3.4,99,953.3,100,4.0,35.0,Liberec
2026-02-06T16:00,2.9,100,953.9,100,3.3,5.0,Liberec
2026-02-07T07:00,1.6,100,961.1,100,4.5,3.0,Liberec
2026-02-07T08:00,1.8,100,961.7,100,4.4,35.0,Liberec
2026-02-07T09:00,2.5,97,962.3,100,4.4,94.0,Liberec
2026-02-07T10:00,3.0,94,962.9,100,5.2,141.0,Liberec
2026-02-07T11:00,3.4,93,963.1,100,4.6,148.0,Liberec
2026-02-07T12:00,4.2,89,962.7,100,4.2,144.0,Liberec
2026-02-07T13:00,5.0,85,962.7,100,3.8,192.0,Liberec
2026-02-07T14:00,4.8,86,962.8,100,4.0,128.0,Liberec
2026-02-07T15:00,4.1,90,963.2,100,3.9,34.0,Liberec
